system,condition,target,level,family,generator,n_human,n_generated,auroc
trajectory,echoes__count_control_Suno,echoes,generator,Brev,brev,59,68,0.8232801595214356
trajectory,echoes__count_control_Suno,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9980225988700565
trajectory,echoes__count_control_Suno,echoes,generator,Mubert,mubert,59,32,0.573093220338983
trajectory,echoes__count_control_Suno,echoes,generator,Producer,producer,59,68,0.9823030907278165
trajectory,echoes__count_control_Suno,echoes,generator,SongGen,songgen,59,111,1.0
trajectory,echoes__count_control_Suno,echoes,generator,StableAudio,stableaudio,59,35,0.9472154963680387
trajectory,echoes__count_control_Suno,echoes,generator,Suno,suno,59,68,0.7754237288135593
trajectory,echoes__count_control_Suno,echoes,generator,Udio,udio,59,68,0.6911764705882353
trajectory,echoes__without_Udio,echoes,family,AceStep,AceStep,59,57,0.9997026464466251
trajectory,echoes__without_Udio,echoes,family,AudioLDM,AudioLDM,59,115,1.0
trajectory,echoes__without_Udio,echoes,family,Brev,Brev,59,68,0.8489531405782651
trajectory,echoes__without_Udio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.998728813559322
trajectory,echoes__without_Udio,echoes,family,Mubert,Mubert,59,32,0.6223516949152543
trajectory,echoes__without_Udio,echoes,family,Producer,Producer,59,68,0.9813060817547358
trajectory,echoes__without_Udio,echoes,family,SongGen,SongGen,59,111,0.9998473049320508
trajectory,echoes__without_Udio,echoes,family,StableAudio,StableAudio,59,35,0.9554479418886198
trajectory,echoes__without_Udio,echoes,family,Suno,Suno,59,68,0.8108175473579262
trajectory,echoes__without_Udio,echoes,family,Udio,Udio,59,68,0.6343469591226321
trajectory,echoes__without_Udio,echoes,generator,AceStep,acestep,59,57,0.9997026464466251
trajectory,echoes__without_Udio,echoes,generator,AudioLDM,audioldm,59,115,1.0
trajectory,echoes__without_Udio,echoes,generator,Brev,brev,59,68,0.8489531405782651
trajectory,echoes__without_Udio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.998728813559322
trajectory,echoes__without_Udio,echoes,generator,Mubert,mubert,59,32,0.6223516949152543
trajectory,echoes__without_Udio,echoes,generator,Producer,producer,59,68,0.9813060817547358
trajectory,echoes__without_Udio,echoes,generator,SongGen,songgen,59,111,0.9998473049320508
trajectory,echoes__without_Udio,echoes,generator,StableAudio,stableaudio,59,35,0.9554479418886198
trajectory,echoes__without_Udio,echoes,generator,Suno,suno,59,68,0.8108175473579262
trajectory,echoes__without_Udio,echoes,generator,Udio,udio,59,68,0.6343469591226321
trajectory,echoes__count_control_Udio,echoes,family,AceStep,AceStep,59,57,0.9991079393398751
trajectory,echoes__count_control_Udio,echoes,family,AudioLDM,AudioLDM,59,115,0.999852616064849
trajectory,echoes__count_control_Udio,echoes,family,Brev,Brev,59,68,0.8282652043868395
trajectory,echoes__count_control_Udio,echoes,family,DiffRhythm,DiffRhythm,59,120,0.9975988700564972
trajectory,echoes__count_control_Udio,echoes,family,Mubert,Mubert,59,32,0.5667372881355932
trajectory,echoes__count_control_Udio,echoes,family,Producer,Producer,59,68,0.9818045862412762
trajectory,echoes__count_control_Udio,echoes,family,SongGen,SongGen,59,111,1.0
trajectory,echoes__count_control_Udio,echoes,family,StableAudio,StableAudio,59,35,0.9535108958837772
trajectory,echoes__count_control_Udio,echoes,family,Suno,Suno,59,68,0.7774177467597209
trajectory,echoes__count_control_Udio,echoes,family,Udio,Udio,59,68,0.6906779661016949
trajectory,echoes__count_control_Udio,echoes,generator,AceStep,acestep,59,57,0.9991079393398751
trajectory,echoes__count_control_Udio,echoes,generator,AudioLDM,audioldm,59,115,0.999852616064849
trajectory,echoes__count_control_Udio,echoes,generator,Brev,brev,59,68,0.8282652043868395
trajectory,echoes__count_control_Udio,echoes,generator,DiffRhythm,diffrhythm,59,120,0.9975988700564972
trajectory,echoes__count_control_Udio,echoes,generator,Mubert,mubert,59,32,0.5667372881355932
trajectory,echoes__count_control_Udio,echoes,generator,Producer,producer,59,68,0.9818045862412762
trajectory,echoes__count_control_Udio,echoes,generator,SongGen,songgen,59,111,1.0
trajectory,echoes__count_control_Udio,echoes,generator,StableAudio,stableaudio,59,35,0.9535108958837772
trajectory,echoes__count_control_Udio,echoes,generator,Suno,suno,59,68,0.7774177467597209
trajectory,echoes__count_control_Udio,echoes,generator,Udio,udio,59,68,0.6906779661016949
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.8795117244009574
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9152438583339909
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.8507637628554143
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.8949957586995976
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.8674223743391463
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.8795117244009574
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9152438583339909
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.8507637628554143
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.8949957586995976
trajectory,fakemusiccaps__without_MusicGen,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.8674223743391463
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,AudioLDM,AudioLDM,1102,1104,0.881848549409506
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,MusicGen,MusicGen,1102,1104,0.9232604092690496
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,MusicLDM,MusicLDM,1102,1104,0.8572522949051791
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,Mustango,Mustango,1102,1104,0.8981167311081302
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,family,StableAudio,StableAudio,1102,1104,0.8691304019043108
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,AudioLDM,audioldm2,1102,1104,0.881848549409506
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,MusicGen,MusicGen_medium,1102,1104,0.9232604092690496
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,MusicLDM,musicldm,1102,1104,0.8572522949051791
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,Mustango,mustango,1102,1104,0.8981167311081302
trajectory,fakemusiccaps__count_control_MusicGen,fakemusiccaps,generator,StableAudio,stable_audio_open,1102,1104,0.8691304019043108
trajectory,artifactbench__without_StableAudio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9989302325581395
trajectory,artifactbench__without_StableAudio,artifactbench,family,MusicGen,MusicGen,860,90,0.9886692506459948
trajectory,artifactbench__without_StableAudio,artifactbench,family,Riffusion,Riffusion,860,130,0.9036135957066189
trajectory,artifactbench__without_StableAudio,artifactbench,family,StableAudio,StableAudio,860,100,0.9439883720930232
trajectory,artifactbench__without_StableAudio,artifactbench,family,Suno,Suno,860,479,0.9233310676312085
trajectory,artifactbench__without_StableAudio,artifactbench,family,Udio,Udio,860,405,0.8590697674418606
trajectory,artifactbench__without_StableAudio,artifactbench,family,Yue,Yue,860,100,0.9843720930232559
trajectory,artifactbench__without_StableAudio,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9989302325581395
trajectory,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9988372093023256
trajectory,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9993023255813953
trajectory,artifactbench__without_StableAudio,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9678682170542636
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Riffusion,Riffusion,860,100,0.9376744186046512
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.790077519379845
trajectory,artifactbench__without_StableAudio,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9688372093023255
trajectory,artifactbench__without_StableAudio,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9191395348837209
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9990552325581395
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9995494186046512
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.99875
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno (mixed),860,80,0.8073837209302326
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v3,860,30,0.9966666666666667
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v3.5,860,29,0.9932638331996791
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Suno,Suno v4,860,100,0.7919186046511627
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio,860,100,0.8961860465116279
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (AIME),860,30,0.8772093023255815
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9901308139534883
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9287063953488373
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio (mixed),860,80,0.6665261627906977
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio CDN,860,18,0.6525193798449612
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.7890560875512996
trajectory,artifactbench__without_StableAudio,artifactbench,generator,Yue,Yue,860,100,0.9843720930232559
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9994186046511628
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,MusicGen,MusicGen,860,90,0.9908656330749354
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,Riffusion,Riffusion,860,130,0.9039087656529518
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,StableAudio,StableAudio,860,100,0.9743953488372094
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,Suno,Suno,860,479,0.925748895470214
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,Udio,Udio,860,405,0.8674935400516797
trajectory,artifactbench__count_control_StableAudio,artifactbench,family,Yue,Yue,860,100,0.9842325581395348
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9994186046511628
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.9990697674418605
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9993023255813954
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9742248062015504
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Riffusion,Riffusion,860,100,0.9383837209302326
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.7889922480620155
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.978767441860465
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9700232558139534
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9995058139534884
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v3,860,80,0.9998982558139534
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9994331395348837
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno (mixed),860,80,0.8183866279069767
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v3,860,30,0.9971705426356589
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v3.5,860,29,0.9955493183640738
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Suno,Suno v4,860,100,0.7926976744186047
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio,860,100,0.8900813953488371
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (AIME),860,30,0.8763565891472869
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (SONICS 120s),860,80,0.9896220930232558
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (SONICS 30s),860,80,0.9473255813953488
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio (mixed),860,80,0.6873982558139534
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio CDN,860,18,0.6816537467700258
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Udio,Udio CDN Latest,860,17,0.812859097127223
trajectory,artifactbench__count_control_StableAudio,artifactbench,generator,Yue,Yue,860,100,0.9842325581395348
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,DiffRhythm,DiffRhythm,860,100,0.9993255813953489
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,MusicGen,MusicGen,860,90,0.990594315245478
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,Riffusion,Riffusion,860,130,0.901654740608229
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,StableAudio,StableAudio,860,100,0.9754651162790697
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,Suno,Suno,860,479,0.9240010681167159
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,Udio,Udio,860,405,0.8654091300602929
trajectory,artifactbench__without_DiffRhythm,artifactbench,family,Yue,Yue,860,100,0.9824534883720931
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,DiffRhythm,DiffRhythm,860,100,0.9993255813953489
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Large,860,30,0.998798449612403
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Medium,860,30,0.9993410852713178
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,MusicGen,MusicGen Small,860,30,0.9736434108527131
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Riffusion,Riffusion,860,100,0.9319302325581396
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Riffusion,Riffusion (AIME),860,30,0.8007364341085271
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v1,860,50,0.9815813953488371
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,StableAudio,Stable Audio v2,860,50,0.9693488372093023
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v2 XXL,860,80,0.9993459302325581
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3,860,80,0.999781976744186
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Google Chirp v3.5,860,80,0.9992441860465116
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno (mixed),860,80,0.8163372093023256
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno v3,860,30,0.997170542635659
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno v3.5,860,29,0.995589414595028
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Suno,Suno v4,860,100,0.7863255813953488
trajectory,artifactbench__without_DiffRhythm,artifactbench,generator,Udio,Udio,860,100,0.8856976744186046
