system,trainer,target,subset,n_generated,n_human,auroc
musicdet,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.6404157946670822
musicdet,echoes,artifactbench,all,1404,862,0.7279706308128582
musicdet,echoes,artifactbench,seen_brand_seen_class,1004,862,0.7092049435668001
musicdet,echoes,artifactbench,unseen_brand_seen_class,180,862,0.7217646300592937
musicdet,echoes,artifactbench,seen_brand_unseen_class,130,862,0.8453417811886489
musicdet,echoes,artifactbench,strict_unseen,90,862,0.7801881928332045
musicdet,echoes,artifactbench,strict_unseen_disclosed,90,862,0.7801881928332045
musicdet,echoes,fakemusiccaps,all,5520,1102,0.5383619867697731
musicdet,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.5435199752097635
musicdet,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.46051090408742995
musicdet,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
musicdet,echoes,fakemusiccaps,strict_unseen,1104,1102,0.6837481752544781
musicdet,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.6837481752544781
musicdet,echoes,sonics,all,2500,2500,0.8835476
musicdet,echoes,sonics,seen_brand_seen_class,1702,2500,0.8698383078730905
musicdet,echoes,sonics,unseen_brand_seen_class,798,2500,0.9127872180451128
musicdet,echoes,sonics,seen_brand_unseen_class,0,2500,
musicdet,echoes,sonics,strict_unseen,0,2500,
musicdet,echoes,sonics,strict_unseen_disclosed,0,2500,
musicdet,echoes,music8k,all,3614,1102,0.5704433102966182
musicdet,echoes,music8k,seen_brand_seen_class,1659,1102,0.6018371441480175
musicdet,echoes,music8k,unseen_brand_seen_class,662,1102,0.5091929806284646
musicdet,echoes,music8k,seen_brand_unseen_class,0,1102,
musicdet,echoes,music8k,strict_unseen,1293,1102,0.5615224656569017
musicdet,echoes,music8k,strict_unseen_disclosed,1293,1102,0.5615224656569017
musicdet,fakemusiccaps,artifactbench,all,1404,862,0.6668889351603968
musicdet,fakemusiccaps,artifactbench,seen_brand_seen_class,190,862,0.5682195628281842
musicdet,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,862,0.7170533642691415
musicdet,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,862,
musicdet,fakemusiccaps,artifactbench,strict_unseen,1114,862,0.6792145526040647
musicdet,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,862,0.6749974780591144
musicdet,fakemusiccaps,echoes,all,742,59,0.6692174151400245
musicdet,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.6225988700564972
musicdet,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.621373168629704
musicdet,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
musicdet,fakemusiccaps,echoes,strict_unseen,415,59,0.7064733510312435
musicdet,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.8248192485480621
musicdet,fakemusiccaps,sonics,all,2500,2500,0.75905512
musicdet,fakemusiccaps,sonics,seen_brand_seen_class,0,2500,
musicdet,fakemusiccaps,sonics,unseen_brand_seen_class,0,2500,
musicdet,fakemusiccaps,sonics,seen_brand_unseen_class,0,2500,
musicdet,fakemusiccaps,sonics,strict_unseen,2500,2500,0.75905512
musicdet,fakemusiccaps,sonics,strict_unseen_disclosed,0,2500,
musicdet,fakemusiccaps,music8k,all,3614,1102,0.7180789920625276
musicdet,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
musicdet,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.6901218092538097
musicdet,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
musicdet,fakemusiccaps,music8k,strict_unseen,1963,1102,0.7415926491268134
musicdet,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.7691145116170697
musicdet,sonics,artifactbench,all,1258,670,0.6883058870986878
musicdet,sonics,artifactbench,seen_brand_seen_class,658,670,0.6819341741142313
musicdet,sonics,artifactbench,unseen_brand_seen_class,80,670,0.8992723880597016
musicdet,sonics,artifactbench,seen_brand_unseen_class,0,670,
musicdet,sonics,artifactbench,strict_unseen,520,670,0.6639121699196326
musicdet,sonics,artifactbench,strict_unseen_disclosed,520,670,0.6639121699196326
musicdet,sonics,echoes,all,742,59,0.7091004614189775
musicdet,sonics,echoes,seen_brand_seen_class,136,59,0.6440677966101694
musicdet,sonics,echoes,unseen_brand_seen_class,136,59,0.6429461615154536
musicdet,sonics,echoes,seen_brand_unseen_class,0,59,
musicdet,sonics,echoes,strict_unseen,470,59,0.7470609448250992
musicdet,sonics,echoes,strict_unseen_disclosed,470,59,0.7470609448250992
musicdet,sonics,fakemusiccaps,all,5520,1102,0.517774172124464
musicdet,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
musicdet,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
musicdet,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
musicdet,sonics,fakemusiccaps,strict_unseen,5520,1102,0.517774172124464
musicdet,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.517774172124464
musicdet,sonics,music8k,all,3614,1102,0.6081480620334111
musicdet,sonics,music8k,seen_brand_seen_class,670,1102,0.6131308069453097
musicdet,sonics,music8k,unseen_brand_seen_class,0,1102,
musicdet,sonics,music8k,seen_brand_unseen_class,0,1102,
musicdet,sonics,music8k,strict_unseen,2944,1102,0.6070140813639233
musicdet,sonics,music8k,strict_unseen_disclosed,2944,1102,0.6070140813639233
clam_released,mom,artifactbench,all,1404,862,0.9446187888763296
clam_released,mom,artifactbench,seen_brand_seen_class,904,862,0.9469835020429953
clam_released,mom,artifactbench,unseen_brand_seen_class,180,862,0.8796919309100284
clam_released,mom,artifactbench,seen_brand_unseen_class,0,862,
clam_released,mom,artifactbench,strict_unseen,320,862,0.9744598317865429
clam_released,mom,artifactbench,strict_unseen_disclosed,320,862,0.9744598317865429
clam_released,mom,echoes,all,742,59,0.8984878249348989
clam_released,mom,echoes,seen_brand_seen_class,256,59,0.9164459745762711
clam_released,mom,echoes,unseen_brand_seen_class,171,59,0.8327881851521458
clam_released,mom,echoes,seen_brand_unseen_class,0,59,
clam_released,mom,echoes,strict_unseen,315,59,0.9195587839655636
clam_released,mom,echoes,strict_unseen_disclosed,315,59,0.9195587839655636
clam_released,mom,fakemusiccaps,all,5520,1102,0.7150852205476209
clam_released,mom,fakemusiccaps,seen_brand_seen_class,0,1102,
clam_released,mom,fakemusiccaps,unseen_brand_seen_class,1104,1102,0.7602226847102764
clam_released,mom,fakemusiccaps,seen_brand_unseen_class,0,1102,
clam_released,mom,fakemusiccaps,strict_unseen,4416,1102,0.7038008545069571
clam_released,mom,fakemusiccaps,strict_unseen_disclosed,4416,1102,0.7038008545069571
clam_released,mom,sonics,all,2500,2500,0.9816824000000001
clam_released,mom,sonics,seen_brand_seen_class,1702,2500,0.989835017626322
clam_released,mom,sonics,unseen_brand_seen_class,798,2500,0.9642942355889724
clam_released,mom,sonics,seen_brand_unseen_class,0,2500,
clam_released,mom,sonics,strict_unseen,0,2500,
clam_released,mom,sonics,strict_unseen_disclosed,0,2500,
clam_released,mom,music8k,all,3614,1102,0.7386007430269661
clam_released,mom,music8k,seen_brand_seen_class,670,1102,0.6264877969499146
clam_released,mom,music8k,unseen_brand_seen_class,1651,1102,0.6644117132992048
clam_released,mom,music8k,seen_brand_unseen_class,0,1102,
clam_released,mom,music8k,strict_unseen,1293,1102,0.8914249982103831
clam_released,mom,music8k,strict_unseen_disclosed,1293,1102,0.8914249982103831
sofia_vag_released,sonics,artifactbench,all,1259,672,0.8926089299897879
sofia_vag_released,sonics,artifactbench,seen_brand_seen_class,659,672,0.8809252836187587
sofia_vag_released,sonics,artifactbench,unseen_brand_seen_class,80,672,0.8014694940476191
sofia_vag_released,sonics,artifactbench,seen_brand_unseen_class,0,672,
sofia_vag_released,sonics,artifactbench,strict_unseen,520,672,0.9214371565934066
sofia_vag_released,sonics,artifactbench,strict_unseen_disclosed,520,672,0.9214371565934066
sofia_vag_released,sonics,echoes,all,742,59,0.8384348302800494
sofia_vag_released,sonics,echoes,seen_brand_seen_class,136,59,0.8769940179461615
sofia_vag_released,sonics,echoes,unseen_brand_seen_class,136,59,0.8966849451645066
sofia_vag_released,sonics,echoes,seen_brand_unseen_class,0,59,
sofia_vag_released,sonics,echoes,strict_unseen,470,59,0.8104219257122249
sofia_vag_released,sonics,echoes,strict_unseen_disclosed,470,59,0.8104219257122249
sofia_vag_released,sonics,fakemusiccaps,all,5520,1102,0.7657427865014862
sofia_vag_released,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
sofia_vag_released,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
sofia_vag_released,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
sofia_vag_released,sonics,fakemusiccaps,strict_unseen,5520,1102,0.7657427865014862
sofia_vag_released,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.7657427865014862
sofia_vag_released,sonics,music8k,all,3614,1102,0.8089223999831268
sofia_vag_released,sonics,music8k,seen_brand_seen_class,670,1102,0.7228106292493972
sofia_vag_released,sonics,music8k,unseen_brand_seen_class,0,1102,
sofia_vag_released,sonics,music8k,seen_brand_unseen_class,0,1102,
sofia_vag_released,sonics,music8k,strict_unseen,2944,1102,0.82851984780636
sofia_vag_released,sonics,music8k,strict_unseen_disclosed,2944,1102,0.82851984780636
specttra_released,sonics,artifactbench,all,1259,672,0.7523710238662582
specttra_released,sonics,artifactbench,seen_brand_seen_class,659,672,0.7631354324734445
specttra_released,sonics,artifactbench,unseen_brand_seen_class,80,672,0.6587983630952381
specttra_released,sonics,artifactbench,seen_brand_unseen_class,0,672,
specttra_released,sonics,artifactbench,strict_unseen,520,672,0.7531249999999999
specttra_released,sonics,artifactbench,strict_unseen_disclosed,520,672,0.7531249999999999
specttra_released,sonics,echoes,all,742,59,0.6147151537301841
specttra_released,sonics,echoes,seen_brand_seen_class,136,59,0.6412013958125622
specttra_released,sonics,echoes,unseen_brand_seen_class,136,59,0.5149551345962113
specttra_released,sonics,echoes,seen_brand_unseen_class,0,59,
specttra_released,sonics,echoes,strict_unseen,470,59,0.6359177785791561
specttra_released,sonics,echoes,strict_unseen_disclosed,470,59,0.6359177785791561
specttra_released,sonics,fakemusiccaps,all,5520,1102,0.5564305018543361
specttra_released,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
specttra_released,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
specttra_released,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
specttra_released,sonics,fakemusiccaps,strict_unseen,5520,1102,0.5564305018543361
specttra_released,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.5564305018543361
specttra_released,sonics,music8k,all,3614,1102,0.6392803947544184
specttra_released,sonics,music8k,seen_brand_seen_class,670,1102,0.7303478072432755
specttra_released,sonics,music8k,unseen_brand_seen_class,0,1102,
specttra_released,sonics,music8k,seen_brand_unseen_class,0,1102,
specttra_released,sonics,music8k,strict_unseen,2944,1102,0.6185551344393593
specttra_released,sonics,music8k,strict_unseen_disclosed,2944,1102,0.6185551344393593
handcrafted,artifactbench,echoes,all,742,59,0.797523870437206
handcrafted,artifactbench,echoes,seen_brand_seen_class,359,59,0.7746565317973655
handcrafted,artifactbench,echoes,unseen_brand_seen_class,179,59,0.7423539437553262
handcrafted,artifactbench,echoes,seen_brand_unseen_class,0,59,
handcrafted,artifactbench,echoes,strict_unseen,204,59,0.8861748089066135
handcrafted,artifactbench,echoes,strict_unseen_disclosed,204,59,0.8861748089066135
handcrafted,artifactbench,fakemusiccaps,all,5520,1102,0.7331319537599621
handcrafted,artifactbench,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7651778551513717
handcrafted,artifactbench,fakemusiccaps,unseen_brand_seen_class,0,1102,
handcrafted,artifactbench,fakemusiccaps,seen_brand_unseen_class,0,1102,
handcrafted,artifactbench,fakemusiccaps,strict_unseen,3312,1102,0.7117680194990224
handcrafted,artifactbench,fakemusiccaps,strict_unseen_disclosed,3312,1102,0.7117680194990224
handcrafted,artifactbench,sonics,all,12778,6882,0.9205291748309233
handcrafted,artifactbench,sonics,seen_brand_seen_class,12778,6882,0.9205291748309233
handcrafted,artifactbench,sonics,unseen_brand_seen_class,0,6882,
handcrafted,artifactbench,sonics,seen_brand_unseen_class,0,6882,
handcrafted,artifactbench,sonics,strict_unseen,0,6882,
handcrafted,artifactbench,sonics,strict_unseen_disclosed,0,6882,
handcrafted,artifactbench,music8k,all,3614,1102,0.6340200490731245
handcrafted,artifactbench,music8k,seen_brand_seen_class,670,1102,0.642015873445838
handcrafted,artifactbench,music8k,unseen_brand_seen_class,1651,1102,0.7351019730658754
handcrafted,artifactbench,music8k,seen_brand_unseen_class,0,1102,
handcrafted,artifactbench,music8k,strict_unseen,1293,1102,0.5008077839209593
handcrafted,artifactbench,music8k,strict_unseen_disclosed,1293,1102,0.5008077839209593
handcrafted,echoes,artifactbench,all,1405,864,0.8574617767233426
handcrafted,echoes,artifactbench,seen_brand_seen_class,1005,864,0.8613495024875621
handcrafted,echoes,artifactbench,unseen_brand_seen_class,180,864,0.8589248971193415
handcrafted,echoes,artifactbench,seen_brand_unseen_class,130,864,0.7947115384615384
handcrafted,echoes,artifactbench,strict_unseen,90,864,0.9017618312757201
handcrafted,echoes,artifactbench,strict_unseen_disclosed,90,864,0.9017618312757201
handcrafted,echoes,fakemusiccaps,all,5520,1102,0.7208902127883428
handcrafted,echoes,fakemusiccaps,seen_brand_seen_class,2208,1102,0.7377121472158656
handcrafted,echoes,fakemusiccaps,unseen_brand_seen_class,2208,1102,0.6922303650806174
handcrafted,echoes,fakemusiccaps,seen_brand_unseen_class,0,1102,
handcrafted,echoes,fakemusiccaps,strict_unseen,1104,1102,0.7445660393487467
handcrafted,echoes,fakemusiccaps,strict_unseen_disclosed,1104,1102,0.7445660393487467
handcrafted,echoes,sonics,all,12778,6882,0.8859378011347878
handcrafted,echoes,sonics,seen_brand_seen_class,8605,6882,0.8998726604244777
handcrafted,echoes,sonics,unseen_brand_seen_class,4173,6882,0.8572032063138485
handcrafted,echoes,sonics,seen_brand_unseen_class,0,6882,
handcrafted,echoes,sonics,strict_unseen,0,6882,
handcrafted,echoes,sonics,strict_unseen_disclosed,0,6882,
handcrafted,echoes,music8k,all,3614,1102,0.6347693030832907
handcrafted,echoes,music8k,seen_brand_seen_class,1659,1102,0.696190498069705
handcrafted,echoes,music8k,unseen_brand_seen_class,662,1102,0.6507818796914152
handcrafted,echoes,music8k,seen_brand_unseen_class,0,1102,
handcrafted,echoes,music8k,strict_unseen,1293,1102,0.5477638211056884
handcrafted,echoes,music8k,strict_unseen_disclosed,1293,1102,0.5477638211056884
handcrafted,fakemusiccaps,artifactbench,all,1405,864,0.8583984117569525
handcrafted,fakemusiccaps,artifactbench,seen_brand_seen_class,190,864,0.9038072612085769
handcrafted,fakemusiccaps,artifactbench,unseen_brand_seen_class,100,864,0.9082291666666666
handcrafted,fakemusiccaps,artifactbench,seen_brand_unseen_class,0,864,
handcrafted,fakemusiccaps,artifactbench,strict_unseen,1115,864,0.8461914549078227
handcrafted,fakemusiccaps,artifactbench,strict_unseen_disclosed,230,864,0.8731280193236715
handcrafted,fakemusiccaps,echoes,all,742,59,0.7907396409155284
handcrafted,fakemusiccaps,echoes,seen_brand_seen_class,150,59,0.868587570621469
handcrafted,fakemusiccaps,echoes,unseen_brand_seen_class,177,59,0.8430527626161065
handcrafted,fakemusiccaps,echoes,seen_brand_unseen_class,0,59,
handcrafted,fakemusiccaps,echoes,strict_unseen,415,59,0.7402899734531345
handcrafted,fakemusiccaps,echoes,strict_unseen_disclosed,143,59,0.6631504089131208
handcrafted,fakemusiccaps,sonics,all,12778,6882,0.8788558273358258
handcrafted,fakemusiccaps,sonics,seen_brand_seen_class,0,6882,
handcrafted,fakemusiccaps,sonics,unseen_brand_seen_class,0,6882,
handcrafted,fakemusiccaps,sonics,seen_brand_unseen_class,0,6882,
handcrafted,fakemusiccaps,sonics,strict_unseen,12778,6882,0.8788558273358258
handcrafted,fakemusiccaps,sonics,strict_unseen_disclosed,0,6882,
handcrafted,fakemusiccaps,music8k,all,3614,1102,0.697377962491099
handcrafted,fakemusiccaps,music8k,seen_brand_seen_class,0,1102,
handcrafted,fakemusiccaps,music8k,unseen_brand_seen_class,1651,1102,0.7650123502117729
handcrafted,fakemusiccaps,music8k,seen_brand_unseen_class,0,1102,
handcrafted,fakemusiccaps,music8k,strict_unseen,1963,1102,0.6404934112293399
handcrafted,fakemusiccaps,music8k,strict_unseen_disclosed,1293,1102,0.5784013598280845
handcrafted,sonics,artifactbench,all,1259,672,0.6929606830818109
handcrafted,sonics,artifactbench,seen_brand_seen_class,659,672,0.7079381638846738
handcrafted,sonics,artifactbench,unseen_brand_seen_class,80,672,0.9485863095238095
handcrafted,sonics,artifactbench,seen_brand_unseen_class,0,672,
handcrafted,sonics,artifactbench,strict_unseen,520,672,0.634652586996337
handcrafted,sonics,artifactbench,strict_unseen_disclosed,520,672,0.634652586996337
handcrafted,sonics,echoes,all,742,59,0.6330805427383617
handcrafted,sonics,echoes,seen_brand_seen_class,136,59,0.5051096709870389
handcrafted,sonics,echoes,unseen_brand_seen_class,136,59,0.5695413758723827
handcrafted,sonics,echoes,seen_brand_unseen_class,0,59,
handcrafted,sonics,echoes,strict_unseen,470,59,0.6884962134871979
handcrafted,sonics,echoes,strict_unseen_disclosed,470,59,0.6884962134871979
handcrafted,sonics,fakemusiccaps,all,5520,1102,0.5734892422209947
handcrafted,sonics,fakemusiccaps,seen_brand_seen_class,0,1102,
handcrafted,sonics,fakemusiccaps,unseen_brand_seen_class,0,1102,
handcrafted,sonics,fakemusiccaps,seen_brand_unseen_class,0,1102,
handcrafted,sonics,fakemusiccaps,strict_unseen,5520,1102,0.5734892422209947
handcrafted,sonics,fakemusiccaps,strict_unseen_disclosed,5520,1102,0.5734892422209947
handcrafted,sonics,music8k,all,3614,1102,0.4454360286725248
handcrafted,sonics,music8k,seen_brand_seen_class,670,1102,0.36182517539345016
handcrafted,sonics,music8k,unseen_brand_seen_class,0,1102,
handcrafted,sonics,music8k,seen_brand_unseen_class,0,1102,
handcrafted,sonics,music8k,strict_unseen,2944,1102,0.46446431389568377
handcrafted,sonics,music8k,strict_unseen_disclosed,2944,1102,0.46446431389568377
